D:\Data GC-MS-77B\2017\APRIL\03-04-17\19250-17-3-YA.D 03 Apr 17  04:22 pm
Start of data points
1.29368,11765
1.30043,11777
1.30717,11739
1.31392,51262
1.32067,2068746
1.3274,4539657
1.33415,4263145
1.34088,4101467
1.34763,4142321
1.35437,4221984
1.36112,4295602
1.36787,4376321
1.3746,4423334
1.38135,4463615
1.38808,4525138
1.39483,4578450
1.40157,4627587
1.40832,4656599
1.41507,4723592
1.4218,4744847
1.42855,4774031
1.43528,4833545
1.44203,4873239
1.44877,4951027
1.45552,4968063
1.46227,4978871
1.469,5003601
1.47575,5033954
1.48248,5059916
1.48923,5091318
1.51008,15356484
1.51747,15326254
1.52485,15296110
1.53222,15152976
1.5396,14933452
1.54697,14713422
1.55435,14589178
1.56173,14667399
1.5691,14398635
1.57648,14003376
1.58385,13500261
1.59123,12965803
1.5986,12473698
1.60598,12598311
1.61337,12888250
1.62073,14360003
1.62812,14924671
1.63548,14625227
1.64287,14412576
1.65025,14560360
1.65762,14569984
1.665,14271796
1.67237,14142569
1.67975,14045028
1.68712,14255604
1.6945,14425992
1.70188,14232525
1.70925,13946417
1.71663,13630279
1.724,13282313
1.73138,13283701
1.73877,13234271
1.74613,12822952
1.75352,12362404
1.76088,11837828
1.76827,11276193
1.77563,10693963
1.78302,10074165
1.7904,9484096
1.79777,8871913
1.80515,8259090
1.81252,7711415
1.8199,7176964
1.82728,6831043
1.83465,6558626
1.84203,6141178
1.8494,5814927
1.85678,6139021
1.86415,6730865
1.87153,9878603
1.87892,11552232
1.88628,13494789
1.89367,13602541
1.90103,13072834
1.90842,12927444
1.9158,12272432
1.92317,11506931
1.93055,10764538
1.93792,10500546
1.9453,11457293
1.95267,11507916
1.96005,10787321
1.96743,10062684
1.9748,9659925
1.98218,11514014
1.98955,13193723
1.99693,12765652
2.00432,11875167
2.01168,10994807
2.01907,10136442
2.02643,9359866
2.03382,9616202
2.04118,10170297
2.04857,9735105
2.05595,9056402
2.06332,8520745
2.0707,8063659
2.07807,7762759
2.08545,7577729
2.09282,7636849
2.1002,7661323
2.10758,7143551
2.11495,6789695
2.12233,6523042
2.1297,6051524
2.13708,5644543
2.14447,5381588
2.15183,5101284
2.15922,4679034
2.16658,4201984
2.17397,3873525
2.18133,4181414
2.18872,4612659
2.1961,4376573
2.20347,3969501
2.21085,3598287
2.21822,3428114
2.2256,3700132
2.23298,4011333
2.24035,4907378
2.24773,5470916
2.2551,5304864
2.26248,4995107
2.26985,4664685
2.27723,4304653
2.28462,3944793
2.29198,3615741
2.29937,3403389
2.30673,3155211
2.31412,2851544
2.3215,2658501
2.32887,2797377
2.33625,2820072
2.34362,2597076
2.351,2342034
2.35837,2162796
2.36575,2224710
2.37313,2220954
2.3805,2032175
2.38788,1815813
2.39525,1635764
2.40263,1551057
2.41002,1511169
2.41738,1809432
2.42477,2571992
2.43213,2950172
2.43952,2910407
2.44688,2712189
2.45427,2480496
2.46165,2281844
2.46902,2128707
2.4764,2009455
2.48377,1898876
2.49115,1745740
2.49853,1922841
2.5059,2997428
2.51328,4543508
2.52065,7029269
2.52803,8035127
2.5354,7894992
2.54278,8004940
2.55017,8032710
2.55753,7422302
2.56492,6802194
2.57228,6253912
2.57967,5693778
2.58705,5348138
2.59442,6708925
2.6018,8904451
2.60917,8910755
2.61655,8166305
2.62392,7419063
2.6313,6673630
2.63868,5962282
2.64605,5304374
2.65343,4763402
2.6608,4207770
2.66818,3811787
2.67555,3483880
2.68293,3547157
2.69032,3739186
2.69768,3918239
2.70507,6156099
2.71243,10423542
2.71982,11743606
2.7272,11132835
2.73457,10448748
2.74195,10052228
2.74932,9324689
2.7567,8557066
2.76407,7806860
2.77145,7014629
2.77883,6237026
2.7862,5625742
2.79358,4985017
2.80095,4535106
2.80833,3961709
2.81572,3979622
2.82308,5537820
2.83047,6233904
2.83783,5692866
2.84522,5076374
2.85258,4597410
2.85997,4564544
2.86735,4751557
2.87472,4985891
2.8821,4921614
2.88947,4537116
2.89685,4185220
2.90423,3861184
2.9116,3468167
2.91898,3081226
2.92635,2705616
2.93373,2415907
2.9411,2425730
2.94848,2570008
2.95587,2402803
2.96323,2137492
2.97062,1952788
2.97798,1892168
2.98537,1916522
2.99275,1835588
3.00012,1632846
3.0075,1427117
3.01487,1245927
3.02225,1104675
3.02962,1045140
3.037,1060531
3.04438,974881
3.05175,888228
3.05913,953188
3.0665,1266614
3.07388,1808142
3.08127,2267714
3.08863,2249978
3.09602,2014105
3.10338,1804634
3.11077,1592602
3.11813,1449464
3.12552,1413506
3.1329,1677361
3.14027,2179199
3.14765,2286901
3.15502,2589924
3.1624,3382476
3.16978,3638047
3.17715,3398532
3.18453,3129289
3.1919,3043206
3.19928,2890941
3.20665,2530116
3.21403,2208782
3.22142,1875201
3.22878,1581864
3.23617,1348356
3.24353,1338714
3.25092,1528584
3.25828,1555330
3.26567,1434372
3.27305,1244513
3.28042,1072825
3.2878,920393
3.29517,795433
3.30255,719552
3.30993,696533
3.3173,663909
3.32468,590991
3.33205,605877
3.33943,1035431
3.3468,2541279
3.35418,3861746
3.36157,3904163
3.36893,3485551
3.37632,3215243
3.38368,2909309
3.39107,2613110
3.39845,2718134
3.40582,3577377
3.4132,4261934
3.42057,4239741
3.42795,3815838
3.43532,3558701
3.4427,3367221
3.45008,3254415
3.45745,3640411
3.46483,4091619
3.4722,3929478
3.47958,3521839
3.48697,3039923
3.49433,2578045
3.50172,2301670
3.50908,2347095
3.51647,3326215
3.52383,4324164
3.53122,4558525
3.5386,5252241
3.54597,5805277
3.55335,7812759
3.56072,13239272
3.5681,16391001
3.57548,15988249
3.58285,13831697
3.59023,12248007
3.5976,10767424
3.60498,10322346
3.61235,10422724
3.61973,10081614
3.62712,8606900
3.63448,7257026
3.64187,5992452
3.64923,4855098
3.65662,3828309
3.664,3054112
3.67137,2367061
3.67875,1987791
3.68612,1802661
3.6935,1597870
3.70087,1384413
3.70825,1260551
3.71563,1166816
3.723,1003612
3.73038,838667
3.73775,685564
3.74513,555291
3.75252,455422
3.75988,459232
3.76727,674678
3.77463,871860
3.78202,878355
3.78938,942287
3.79677,1157503
3.80415,1200648
3.81152,1144243
3.8189,1214771
3.82627,1317281
3.83365,1299899
3.84103,1239576
3.8484,1168206
3.85578,1007438
3.86315,850778
3.87053,746141
3.8779,686746
3.88528,707416
3.89267,829647
3.90003,916367
3.90742,1269796
3.91478,2567926
3.92217,3659189
3.92953,3547593
3.93692,3039197
3.9443,2581169
3.95167,2247886
3.95905,1873320
3.96642,1512889
3.9738,1171151
3.98118,895249
3.98855,750633
3.99593,760431
4.0033,878947
4.01068,868865
4.01805,745475
4.02543,626679
4.03282,614272
4.04018,734686
4.04757,943410
4.05493,1184814
4.06232,1181081
4.0697,1049957
4.07707,927803
4.08445,785419
4.09182,692124
4.0992,669973
4.10657,615385
4.11395,509550
4.12133,411437
4.1287,367712
4.13608,359940
4.14345,332783
4.15083,283074
4.15822,254961
4.16558,257008
4.17297,374385
4.18033,670756
4.18772,846690
4.19508,841366
4.20247,783971
4.20985,698186
4.21722,574355
4.2246,461556
4.23197,397832
4.23935,384038
4.24673,439160
4.2541,574051
4.26148,746049
4.26885,745559
4.27623,679809
4.2836,584153
4.29098,518097
4.29837,451700
4.30573,436416
4.31312,523452
4.32048,572976
4.32787,625232
4.33525,914867
4.34262,1395356
4.35,1590052
4.35737,1467456
4.36475,1251154
4.37212,1017561
4.3795,868096
4.38688,777119
4.39425,678640
4.40163,642620
4.409,1975356
4.41638,7107519
4.42377,12041027
4.43113,12374072
4.43852,10127758
4.44588,8034448
4.45327,5663292
4.46063,3610202
4.46802,2133033
4.4754,1186598
4.48277,735370
4.49015,538334
4.49752,445701
4.5049,379114
4.51227,334778
4.51965,322269
4.52703,323374
4.5344,356439
4.54178,397984
4.54915,399996
4.55653,407801
4.56392,415533
4.57128,401245
4.57867,366686
4.58603,347347
4.59342,439194
4.60078,590980
4.60817,747097
4.61555,823639
4.62292,780433
4.6303,703885
4.63767,623885
4.64505,604466
4.65243,579099
4.6598,512313
4.66718,469689
4.67455,1103931
4.68193,3628052
4.6893,6324027
4.69668,6737655
4.70407,5502117
4.71143,4049811
4.71882,2702544
4.72618,1626913
4.73357,929884
4.74095,539069
4.74832,361853
4.7557,349402
4.76307,989486
4.77045,4640459
4.77782,11806532
4.7852,15854246
4.79258,14989973
4.79995,11752039
4.80733,8017006
4.8147,4877141
4.82208,2605019
4.82947,1416736
4.83683,828317
4.84422,541521
4.85158,437279
4.85897,412736
4.86633,425797
4.87372,410892
4.8811,366932
4.88847,337858
4.89585,346678
4.90322,363411
4.9106,324854
4.91798,263073
4.92535,224962
4.93273,224556
4.9401,249595
4.94748,290965
4.95485,350538
4.96223,407417
4.96962,431058
4.97698,444663
4.98437,418524
4.99173,405349
4.99912,425370
5.0065,418753
5.01387,414144
5.02125,405293
5.02862,415889
5.036,640247
5.04337,1054941
5.05075,1330213
5.05813,1962958
5.0655,4578551
5.07288,6988251
