D:\Data GC-MS-77B\2017\MARCH\26-03-17\17518-17 SKDM.D 26 Mar 17  04:04 pm
Start of data points
1.2938,25074
1.30053,27400
1.30728,356667
1.31402,3303462
1.32077,5056744
1.3275,4741473
1.33425,4788517
1.341,4892590
1.34773,4985160
1.35448,5056363
1.36122,5098159
1.36797,5119849
1.3747,5159471
1.38145,5200039
1.3882,5239034
1.39493,5268669
1.40168,5321869
1.40842,5346447
1.41517,5361667
1.4219,5390337
1.42865,5458189
1.4354,5617420
1.44213,5655825
1.44888,5659986
1.45562,5660860
1.46237,5678499
1.4691,5676379
1.47585,5667950
1.4826,5642264
1.48933,5630673
1.5102,15800478
1.51757,15704938
1.52495,15443885
1.53233,15102918
1.5397,14732329
1.54708,14992330
1.55445,15343173
1.56183,14786060
1.5692,14224142
1.57658,13722689
1.58397,13277242
1.59133,13201659
1.59872,12946637
1.60608,13206510
1.61347,13722496
1.62085,13528679
1.62822,13196413
1.6356,13135440
1.64297,13346312
1.65035,13131578
1.65772,12947183
1.6651,12908473
1.67248,12914460
1.67985,13660636
1.68723,13624781
1.6946,13190765
1.70198,12755032
1.70937,12206760
1.71673,11747710
1.72412,11576017
1.73148,11099551
1.73887,10509215
1.74623,9933604
1.75362,9404535
1.761,8864175
1.76837,8316470
1.77575,7789402
1.78312,7271955
1.7905,6779419
1.79788,6278736
1.80525,5819890
1.81263,5470054
1.82,5354164
1.82738,5281889
1.83475,4965608
1.84213,4920785
1.84952,5350038
1.85688,6286824
1.86427,9048978
1.87163,11605295
1.87902,14700811
1.88638,14010087
1.89377,12844052
1.90115,11749796
1.90852,10771740
1.9159,9859720
1.92327,9048396
1.93065,9080934
1.93803,10159832
1.9454,9714990
1.95278,8858540
1.96015,8065506
1.96753,7443854
1.9749,7371670
1.98228,7344106
1.98967,6824983
1.99703,6234624
2.00442,5707986
2.01178,5205990
2.01917,4917074
2.02655,5767358
2.03392,6379353
2.0413,5898263
2.04867,5394367
2.05605,5082663
2.06342,4796486
2.0708,4794490
2.07818,4759241
2.08555,4984064
2.09293,4926906
2.1003,4535247
2.10768,4492745
2.11507,4387827
2.12243,4106791
2.12982,3890090
2.13718,3752953
2.14457,3502148
2.15193,3169153
2.15932,2834066
2.1667,2691281
2.17407,3238701
2.18145,3644809
2.18882,3352282
2.1962,2996629
2.20358,2701755
2.21095,2657355
2.21833,3039394
2.2257,3551954
2.23308,4676406
2.24045,4793937
2.24783,4417186
2.25522,4084851
2.26258,3663584
2.26997,3333972
2.27733,3005095
2.28472,2670280
2.2921,2401859
2.29947,2140915
2.30685,1924068
2.31422,1724525
2.3216,1551591
2.32897,1410536
2.33635,1253022
2.34373,1123486
2.3511,1025893
2.35848,972590
2.36585,901179
2.37323,803583
2.38062,700343
2.38798,614825
2.39537,574758
2.40273,601254
2.41012,1122504
2.41748,2107874
2.42487,2386194
2.43225,2163446
2.43962,1926494
2.447,1716819
2.45437,1550595
2.46175,1437491
2.46913,1345951
2.4765,1262446
2.48388,1167432
2.49125,1430910
2.49863,2752765
2.506,4279377
2.51338,6506269
2.52077,7257747
2.52813,6856879
2.53552,6961709
2.54288,6936128
2.55027,6316867
2.55765,5569487
2.56502,4959895
2.5724,4398796
2.57977,4120041
2.58715,5385279
2.59452,7615782
2.6019,7596624
2.60928,6760495
2.61665,6060334
2.62403,5360012
2.6314,4697823
2.63878,4149415
2.64615,3686997
2.65353,3318679
2.66092,3025305
2.66828,2834140
2.67567,2935312
2.68303,3229670
2.69042,3561393
2.6978,7167948
2.70517,13747497
2.71255,15501454
2.71992,14246115
2.7273,13008885
2.73467,11977433
2.74205,10951635
2.74943,9835519
2.7568,8742730
2.76418,7686774
2.77155,6687954
2.77893,5869266
2.78632,5216263
2.79368,4699441
2.80107,4213410
2.80843,4255135
2.81582,5734482
2.82318,6592621
2.83057,5953799
2.83795,5030195
2.84532,4430016
2.8527,4193853
2.86007,4376110
2.86745,4547542
2.87483,4463156
2.8822,4034746
2.88958,3666303
2.89695,3305982
2.90433,2919075
2.9117,2652967
2.91908,2389252
2.92647,2095697
2.93383,1938892
2.94122,1980713
2.94858,1840246
2.95597,1609752
2.96335,1457375
2.97072,1482297
2.9781,1605923
2.98547,1557571
2.99285,1364076
3.00022,1170084
3.0076,998509
3.01498,865594
3.02235,815297
3.02973,867091
3.0371,853957
3.04448,774272
3.05187,840500
3.05923,1228400
3.06662,1871280
3.07398,2559403
3.08137,2628369
3.08873,2295668
3.09612,1959714
3.1035,1690266
