D:\Data GC-MS-77B\2017\AUGUST\07-08-17\44777-17 4 SKYA.D 07 Aug 17  05:53 pm
Start of data points
1.2938,9091
1.30055,8887
1.30728,9239
1.31403,23056
1.32077,822458
1.32752,4757350
1.33427,5662363
1.341,5537279
1.34775,5559257
1.35448,5621749
1.36123,5681042
1.36797,5734405
1.37472,5771741
1.38145,5753984
1.3882,5767355
1.39495,5785031
1.40168,5798447
1.40843,5810498
1.41517,5827557
1.42192,5832206
1.42865,5868028
1.4354,5895530
1.44215,5908031
1.44888,5908365
1.45563,5898163
1.46237,5901621
1.46912,5860376
1.47585,5811867
1.4826,5711551
1.48935,5555141
1.5102,14524555
1.51758,13570598
1.52495,12544034
1.53233,11474729
1.53972,10405232
1.54708,9412555
1.55447,8484552
1.56183,7686506
1.56922,7044247
1.57658,6545460
1.58397,6141764
1.59135,5835451
1.59872,5570242
1.6061,5404446
1.61347,5283170
1.62085,5154225
1.62823,5052284
1.6356,4951403
1.64298,4886195
1.65035,4795428
1.65773,4706028
1.6651,4578447
1.67248,4487576
1.67987,4367677
1.68723,4236684
1.69462,4087891
1.70198,3952802
1.70937,3776861
1.71675,3616616
1.72412,3442750
1.7315,3291110
1.73887,3119420
1.74625,2974618
1.75362,2796628
1.761,2639056
1.76838,2487842
1.77575,2338934
1.78313,2200874
1.7905,2069230
1.79788,1923230
1.80527,1789949
1.81263,1683171
1.82002,1575502
1.82738,1470681
1.83477,1367706
1.84213,1281971
1.84952,1183151
1.8569,1102467
1.86427,1025308
1.87165,960956
1.87902,889160
1.8864,828301
1.89378,770583
1.90115,715521
1.90853,664427
1.9159,619307
1.92328,572684
1.93065,532367
1.93803,500357
1.94542,466567
1.95278,438390
1.96017,404303
1.96753,375627
1.97492,352385
1.9823,325570
1.98967,304446
1.99705,279770
2.00442,263296
2.0118,243116
2.01917,230070
2.02655,215258
2.03393,205167
2.0413,203447
2.04868,192675
2.05605,180351
2.06343,170398
2.07082,159858
2.07818,148646
2.08557,139956
2.09293,132347
2.10032,125760
2.10768,117891
2.11507,110580
2.12245,106080
2.12982,101015
2.1372,94369
2.14457,91005
2.15195,84865
2.15932,80554
2.1667,77671
2.17408,75285
2.18145,71888
2.18883,69517
2.1962,68294
2.20358,66847
2.21097,63639
